turbine,sensor,time_stamp,name,component,characteristic,target_frequency_hz,amplitude
data-WTG511,8,1459070700000,1459080000000_1459070700000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,15.486993466072313,0.00141563074678517
data-WTG511,8,1456270500000,1456272000000_1456270500000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,67.68032481426448,0.007542826750254655
data-WTG511,8,1456270500000,1456272000000_1456270500000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,98.74670341753342,0.0007759970371932806
data-WTG511,8,1456270500000,1456272000000_1456270500000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.526200054482416,0.005410963097749594
data-WTG511,8,1456270500000,1456272000000_1456270500000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,95.56609798910351,0.00015889459931037097
data-WTG511,8,1458937200000,1458950400000_1458937200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,54.713703462109955,0.0002829866431928707
data-WTG511,8,1458937200000,1458950400000_1458937200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,79.82819029717682,0.0001232907127037907
data-WTG511,8,1458937200000,1458950400000_1458937200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,6.084283417781079,0.003666508499702667
data-WTG511,8,1458937200000,1458950400000_1458937200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,77.25694521644378,0.00020346372990025184
data-WTG511,8,1452060000000,1452060000000_1452060000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,44.665129955423474,0.000985410213405419
data-WTG511,8,1452060000000,1452060000000_1452060000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,65.16715682020802,0.0011261487772778152
data-WTG511,8,1452060000000,1452060000000_1452060000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,4.966860079742446,0.0006730789223338389
data-WTG511,8,1452060000000,1452060000000_1452060000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,63.06813978405151,0.0013608298027709537
data-WTG511,8,1458754800000,1458756000000_1458754800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,13.529054041604756,0.003725451390818056
data-WTG511,8,1458754800000,1458756000000_1458754800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,19.73911163447251,0.00034386470545934934
data-WTG511,8,1458754800000,1458756000000_1458754800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,1.5044603811292718,0.0008794068517347967
data-WTG511,8,1458754800000,1458756000000_1458754800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,19.103320023774145,0.0004405707792597739
data-WTG511,8,1458949800000,1458950400000_1458949800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,54.713703462109955,0.0009017633671963827
data-WTG511,8,1458949800000,1458950400000_1458949800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,79.82819029717682,0.0001426026448698588
data-WTG511,8,1458949800000,1458950400000_1458949800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,6.084283417781079,0.0031308544782733755
data-WTG511,8,1458949800000,1458950400000_1458949800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,77.25694521644378,0.0005851169553250914
data-WTG511,8,1458280800000,1458280800000_1458280800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,46.20283300148589,0.0006252098221887524
data-WTG511,8,1458280800000,1458280800000_1458280800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,67.41069077265973,0.0003619865530745923
data-WTG511,8,1458280800000,1458280800000_1458280800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,5.137856019564141,0.0025549933978363418
data-WTG511,8,1458280800000,1458280800000_1458280800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,65.23941009608718,0.0007142720884111922
data-WTG511,8,1456444800000,1456444800000_1456444800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,45.40403301634473,0.003348371504677
data-WTG511,8,1456444800000,1456444800000_1456444800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,66.24522849925705,0.0018344899205901342
data-WTG511,8,1456444800000,1456444800000_1456444800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,5.049027715205547,0.0007072672485913426
data-WTG511,8,1456444800000,1456444800000_1456444800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,64.1114870569589,0.0020809050448600533
data-WTG511,8,1457697600000,1457697600000_1457697600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,66.35668010401189,0.01253876604515706
data-WTG511,8,1457697600000,1457697600000_1457697600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,96.81548408618127,0.0006194054192425499
data-WTG511,8,1457697600000,1457697600000_1457697600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.379007869489846,0.009291860665461518
data-WTG511,8,1457697600000,1457697600000_1457697600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,93.69708272610202,0.00030740150132765024
data-WTG511,8,1457483400000,1457503200000_1457483400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,48.18941991084696,0.00014017038011125612
data-WTG511,8,1457483400000,1457503200000_1457483400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,70.30915364041606,0.00017170610447123162
data-WTG511,8,1457483400000,1457503200000_1457483400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,5.35876882615156,0.0006250646216236142
data-WTG511,8,1457483400000,1457503200000_1457483400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,68.0445142347697,0.00011261156313323707
data-WTG511,8,1458669300000,1458669600000_1458669300000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,59.769612778603275,0.0005772751483766456
data-WTG511,8,1458669300000,1458669600000_1458669300000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,87.20484487369986,0.000341769744778518
data-WTG511,8,1458669300000,1458669600000_1458669300000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,6.646511584943042,0.0073331822041850445
data-WTG511,8,1458669300000,1458669600000_1458669300000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,84.39599968301141,0.0003584057405812333
data-WTG511,8,1458928800000,1458928800000_1458928800000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,70.35133353640416,0.005682144665344818
data-WTG511,8,1458928800000,1458928800000_1458928800000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,102.64374893016344,0.0006835884711617213
data-WTG511,8,1458928800000,1458928800000_1458928800000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.823222062654779,0.007488964713468264
data-WTG511,8,1458928800000,1458928800000_1458928800000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,99.33762068746904,0.006707049400017323
data-WTG511,8,1452340800000,1452340800000_1452340800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,42.87862757800892,0.001448074421359807
data-WTG511,8,1452340800000,1452340800000_1452340800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,62.560620564635954,0.000992837092656315
data-WTG511,8,1452340800000,1452340800000_1452340800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,4.768197110450718,0.0008590821144257277
data-WTG511,8,1452340800000,1452340800000_1452340800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,60.54555937790986,0.0005554342808629
data-WTG511,8,1457148000000,1457157600000_1457148000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,67.02116044576523,0.001001455477667658
data-WTG511,8,1457148000000,1457157600000_1457148000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,97.78497179791977,0.0003398766019615076
data-WTG511,8,1457148000000,1457157600000_1457148000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.452899535908865,0.00631360405468945
data-WTG511,8,1457148000000,1457157600000_1457148000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,94.63534349281822,0.00040696320318614807
data-WTG511,8,1458782400000,1458799200000_1458782400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,5.268563655274889,0.0018045649076672788
data-WTG511,8,1458782400000,1458799200000_1458782400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,7.68692074294205,0.0036284139474271984
data-WTG511,8,1458782400000,1458799200000_1458782400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,0.5858757944526993,0.0019231346086652221
data-WTG511,8,1458782400000,1458799200000_1458782400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,7.43932704110946,0.0036284139474271984
data-WTG511,8,1459035000000,1459036800000_1459035000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,39.50800414561664,0.0002509542634091953
data-WTG511,8,1459035000000,1459036800000_1459035000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,57.64282572065378,0.001004640442993087
data-WTG511,8,1459035000000,1459036800000_1459035000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,4.3933764172857845,0.0016399081738524728
data-WTG511,8,1459035000000,1459036800000_1459035000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,55.786165416542836,0.0005733214123413134
data-WTG511,8,1457726400000,1457740800000_1457726400000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,45.73666066864784,0.00010071008285182473
data-WTG511,8,1457726400000,1457740800000_1457726400000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,66.73053769687964,0.0003280569195456787
data-WTG511,8,1457726400000,1457740800000_1457726400000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,5.086016637196631,0.003061141859178618
data-WTG511,8,1457726400000,1457740800000_1457726400000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,64.58116457256067,0.0001712227055227637
data-WTG511,8,1453140000000,1453140000000_1453140000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,44.23369952451709,0.000830339468474315
data-WTG511,8,1453140000000,1453140000000_1453140000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,64.53769274888559,0.0017290002936084915
data-WTG511,8,1453140000000,1453140000000_1453140000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,4.918884072808321,0.0006515109370128809
data-WTG511,8,1453140000000,1453140000000_1453140000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,62.458950585438345,0.0007819614448067441
data-WTG511,8,1457136000000,1457136000000_1457136000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,45.55478368499257,0.0023053253850196668
data-WTG511,8,1457136000000,1457136000000_1457136000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,66.4651761961367,0.0008829782398336937
data-WTG511,8,1457136000000,1457136000000_1457136000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,5.065791519068846,0.0011647204506808854
data-WTG511,8,1457136000000,1457136000000_1457136000000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,64.32435029618622,0.004559034079814463
data-WTG511,8,1456566300000,1456574400000_1456566300000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,46.884723268945024,4.328612622590862e-05
data-WTG511,8,1456566300000,1456574400000_1456566300000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,68.40557985141159,0.013407560916231024
data-WTG511,8,1456566300000,1456574400000_1456566300000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,5.213683707776126,0.002554349971090135
data-WTG511,8,1456566300000,1456574400000_1456566300000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,66.20225405844478,0.0008311826968055228
data-WTG511,8,1458907200000,1458907200000_1458907200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,71.37850918276375,0.0033694395460832673
data-WTG511,8,1458907200000,1458907200000_1458907200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,104.1424150371471,0.0007334199797471835
data-WTG511,8,1458907200000,1458907200000_1458907200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.937446239722634,0.011389305776987465
data-WTG511,8,1458907200000,1458907200000_1458907200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,100.78801515205548,0.007013557259592724
data-WTG511,8,1452686400000,1452686400000_1452686400000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,69.25437679049035,0.004392553417320122
data-WTG511,8,1452686400000,1452686400000_1452686400000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,101.04327105497772,0.0005748704615601356
data-WTG511,8,1452686400000,1452686400000_1452686400000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.7012380747895,0.01134564549238487
data-WTG511,8,1452686400000,1452686400000_1452686400000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,97.78869378504211,0.0005540305314776448
data-WTG511,8,1458410400000,1458410400000_1458410400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,48.016955780089155,0.0012506281925871783
data-WTG511,8,1458410400000,1458410400000_1458410400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,70.05752564635958,0.00027626691353861265
data-WTG511,8,1458410400000,1458410400000_1458410400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,5.339590437840515,0.0011124762685385463
data-WTG511,8,1458410400000,1458410400000_1458410400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,67.8009911124319,0.0012958826230773815
data-WTG511,8,1452771600000,1452772800000_1452771600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,66.47294809806836,0.0004274490928227246
data-WTG511,8,1452771600000,1452772800000_1452771600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,96.98512099554235,0.0002569140195477807
data-WTG511,8,1452771600000,1452772800000_1452771600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.391937124566616,0.0030350030595491535
data-WTG511,8,1452771600000,1452772800000_1452771600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,93.86125567508668,0.0003674209440049147
data-WTG511,8,1457827200000,1457827200000_1457827200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,72.99967980683508,0.004342714675606111
data-WTG511,8,1457827200000,1457827200000_1457827200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,106.50772955423479,0.0005293235051855187
data-WTG511,8,1457827200000,1457827200000_1457827200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,8.117723956661715,0.006382858766313377
data-WTG511,8,1457827200000,1457827200000_1457827200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,103.07714350866767,0.0003338997608984148
data-WTG511,8,1458430200000,1458432000000_1458430200000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,61.33854365527488,0.0004365368054690671
data-WTG511,8,1458430200000,1458432000000_1458430200000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,89.49394074294204,0.000568679646158326
data-WTG511,8,1458430200000,1458432000000_1458430200000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,6.820980127786031,0.002742740501566909
data-WTG511,8,1458430200000,1458432000000_1458430200000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,86.61136437444279,0.0006160820614946914
data-WTG511,8,1456508700000,1456509600000_1456508700000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,48.24594506686479,0.00022170668381806856
data-WTG511,8,1456508700000,1456509600000_1456508700000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,70.39162476968797,0.0001216814016224503
data-WTG511,8,1456508700000,1456509600000_1456508700000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,5.3650545470529964,0.0012982878694267456
data-WTG511,8,1456508700000,1456509600000_1456508700000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,68.1243289905894,0.001108556871497255
data-WTG511,8,1452855600000,1452859200000_1452855600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,65.38821219910847,0.0002273086016913956
data-WTG511,8,1452855600000,1452859200000_1452855600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,95.40247353640416,0.00016836140987215527
data-WTG511,8,1452855600000,1452859200000_1452855600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.271312121594849,0.006806165419671655
data-WTG511,8,1452855600000,1452859200000_1452855600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,92.32958487568104,0.0005190710163327876
data-WTG511,8,1457719200000,1457719200000_1457719200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,70.64384621099555,0.003829653511814403
data-WTG511,8,1457719200000,1457719200000_1457719200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,103.07052971768202,0.0004764971246273327
data-WTG511,8,1457719200000,1457719200000_1457719200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.855750111441307,0.007076715059174516
data-WTG511,8,1457719200000,1457719200000_1457719200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,99.75065497771175,0.005938602092552836
data-WTG511,8,1452769200000,1452772800000_1452769200000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,66.47294809806836,0.0005021051750567046
data-WTG511,8,1452769200000,1452772800000_1452769200000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,96.98512099554235,0.0005210194303694836
data-WTG511,8,1452769200000,1452772800000_1452769200000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.391937124566616,0.004125564794625282
data-WTG511,8,1452769200000,1452772800000_1452769200000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,93.86125567508668,0.0013011848927490853
data-WTG511,8,1453086900000,1453096800000_1453086900000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,55.52898794947994,0.0006517244419688369
data-WTG511,8,1453086900000,1453096800000_1453086900000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,81.01770372956909,0.0002620995664452425
data-WTG511,8,1453086900000,1453096800000_1453086900000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,6.174944834819217,0.0035763623760769686
data-WTG511,8,1453086900000,1453096800000_1453086900000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,78.40814473303617,6.406005506582009e-05
data-WTG511,8,1458367200000,1458367200000_1458367200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,68.56568769687964,0.007161218137329731
data-WTG511,8,1458367200000,1458367200000_1458367200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,100.03846237741455,0.007396373073039547
data-WTG511,8,1458367200000,1458367200000_1458367200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.624654342248636,0.005823703999019321
data-WTG511,8,1458367200000,1458367200000_1458367200000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,96.81624973155026,0.0002914682068604091
data-WTG511,8,1456180800000,1456185600000_1456180800000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,52.25081260029718,0.00015635591853477111
data-WTG511,8,1456180800000,1456185600000_1456180800000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,76.23479215453195,0.00020030781993419445
data-WTG511,8,1456180800000,1456185600000_1456180800000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,5.810404570579495,0.0024159213226779114
data-WTG511,8,1456180800000,1456185600000_1456180800000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,73.7792894858841,0.00020999842794773216
data-WTG511,8,1452708000000,1452708000000_1452708000000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,68.24095378900445,0.005154496747787371
data-WTG511,8,1452708000000,1452708000000_1452708000000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,99.56467028231796,0.005070166469200133
data-WTG511,8,1452708000000,1452708000000_1452708000000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.588543221892024,0.0070510980522874534
data-WTG511,8,1452708000000,1452708000000_1452708000000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,96.35771835562159,0.0003273688759622116
data-WTG511,8,1455537000000,1455537600000_1455537000000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,68.02900552748886,0.0034586053268225976
data-WTG511,8,1455537000000,1455537600000_1455537000000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,99.25543429420506,0.00753206618734996
data-WTG511,8,1455537000000,1455537600000_1455537000000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.5649741119366025,0.007410267063484927
data-WTG511,8,1455537000000,1455537600000_1455537000000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,96.0584427776127,0.0010534414397164943
data-WTG511,8,1457239800000,1457244000000_1457239800000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,50.06606995542349,0.0001918007658022247
data-WTG511,8,1457239800000,1457244000000_1457239800000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,73.04721682020804,0.000266988866207243
data-WTG511,8,1457239800000,1457244000000_1457239800000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,5.567456413075781,0.0033045921458514536
data-WTG511,8,1457239800000,1457244000000_1457239800000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,70.69438511738485,0.000750525540796976
data-WTG511,8,1458382500000,1458388800000_1458382500000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,49.23408524517088,0.00017592511552589216
data-WTG511,8,1458382500000,1458388800000_1458382500000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,71.83333748885588,0.0002982054693657922
data-WTG511,8,1458382500000,1458388800000_1458382500000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,5.474937894749876,0.0013746906031909176
data-WTG511,8,1458382500000,1458388800000_1458382500000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,69.51960452105003,0.008639059528430864
data-WTG511,8,1455513900000,1455516000000_1455513900000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,50.583765081723634,0.0009059683981006133
data-WTG511,8,1455513900000,1455516000000_1455513900000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,73.8025424962853,0.0003180978010651755
data-WTG511,8,1455513900000,1455516000000_1455513900000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,5.625025242694403,0.002440406408229524
data-WTG511,8,1455513900000,1455516000000_1455513900000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,71.42538195146113,0.00031184201863117104
data-WTG511,8,1455494400000,1455494400000_1455494400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,43.75852674591382,0.001860809729190779
data-WTG511,8,1455494400000,1455494400000_1455494400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,63.84440787518573,0.0012812520544270398
data-WTG511,8,1455494400000,1455494400000_1455494400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,4.866043821198613,0.000557393902273024
data-WTG511,8,1455494400000,1455494400000_1455494400000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,61.787996235760275,0.0005118763430457372
data-WTG511,8,1457632800000,1457632800000_1457632800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,58.902343239227335,0.0019659435096935764
data-WTG511,8,1457632800000,1457632800000_1457632800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,85.93948439821693,0.0003155480531128021
data-WTG511,8,1457632800000,1457632800000_1457632800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,6.550069316493313,0.0031337945411477526
data-WTG511,8,1457632800000,1457632800000_1457632800000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,83.17139613670133,0.00031117065504507985
data-WTG511,8,1457395200000,1457395200000_1457395200000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,45.820135497771176,0.0015689621239774274
data-WTG511,8,1457395200000,1457395200000_1457395200000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,66.8523288410104,0.0010975440868869262
data-WTG511,8,1457395200000,1457395200000_1457395200000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,5.095299220653788,0.0005328509562989253
data-WTG511,8,1457395200000,1457395200000_1457395200000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,64.69903285586925,0.0016608260471341302
data-WTG511,8,1457265600000,1457265600000_1457265600000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,42.878749034175335,0.0011357202801920525
data-WTG511,8,1457265600000,1457265600000_1457265600000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,62.560797771173846,0.00103256605867554
data-WTG511,8,1457265600000,1457265600000_1457265600000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,4.768210616641902,0.0009738491856806833
data-WTG511,8,1457265600000,1457265600000_1457265600000_21600_LPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,60.54573087667162,0.0005981205244338754
data-WTG511,8,1457805600000,1457805600000_1457805600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,69.36197335809807,0.008022403701551958
data-WTG511,8,1457805600000,1457805600000_1457805600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,101.20025621099553,0.0014082175368367738
data-WTG511,8,1457805600000,1457805600000_1457805600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,FTF,7.713203048291232,0.005097120026302003
data-WTG511,8,1457805600000,1457805600000_1457805600000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BSF2,97.94062249034175,0.0017015541327635934
data-WTG511,8,1457676000000,1457676000000_1457676000000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFO,68.63760787518574,0.010076136353919789
data-WTG511,8,1457676000000,1457676000000_1457676000000_21600_HPC.08.0AR1K.64.cms,Gen_NDE_RBG,BPFI,100.14339509658247,0.004447572898778492
