turbine,sensor,time_stamp,name,component,characteristic,target_frequency_hz,amplitude
data-WTG511,7,1456034400000,1456034400000_1456030500000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,10.325231304347826,0.0014484366481979133
data-WTG511,7,1456034400000,1456034400000_1456030500000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,15.064681739130435,0.00034831414932765377
data-WTG511,7,1456034400000,1456034400000_1456030500000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,1.1481882898550724,0.0005198147586167643
data-WTG511,7,1456034400000,1456034400000_1456030500000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,14.579452289855073,0.00034831414932765377
data-WTG511,7,1456034400000,1456034400000_1456030500000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,10.293101931649332,0.0011330660227243923
data-WTG511,7,1456034400000,1456034400000_1456030500000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,15.017804457652302,0.0009218712503015498
data-WTG511,7,1456034400000,1456034400000_1456030500000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,1.1446154333828626,0.0013975571696145234
data-WTG511,7,1456034400000,1456034400000_1456030500000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,14.534084913323428,0.0009218712503015498
data-WTG511,7,1456056000000,1456056000000_1456056000000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,43.25987391304348,0.006055388089095299
data-WTG511,7,1456056000000,1456056000000_1456056000000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,63.11686521739129,0.0016685123372093022
data-WTG511,7,1456056000000,1456056000000_1456056000000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,4.8105925362318835,0.0010138810497474923
data-WTG511,7,1456056000000,1456056000000_1456056000000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,61.08388753623188,0.0004003689529323597
data-WTG511,7,1456056000000,1456056000000_1456056000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,43.22239294205052,0.004206386797148655
data-WTG511,7,1456056000000,1456056000000_1456056000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,63.06217986627043,0.001445268433915505
data-WTG511,7,1456056000000,1456056000000_1456056000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,4.806424570331847,0.0002565954640383426
data-WTG511,7,1456056000000,1456056000000_1456056000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,61.030963585933634,0.0007664468800140012
data-WTG511,7,1456077600000,1456077600000_1456076700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,68.0889749628529,0.0007286537260151077
data-WTG511,7,1456077600000,1456077600000_1456076700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,99.34293068350668,0.005218111915366444
data-WTG511,7,1456077600000,1456077600000_1456076700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.571642844229816,0.0013760914056665256
data-WTG511,7,1456077600000,1456077600000_1456076700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,96.14312093115403,0.0002466175488755122
data-WTG511,7,1456077600000,1456077600000_1456077000000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,68.09518405797101,0.0009361765240263242
data-WTG511,7,1456077600000,1456077600000_1456077000000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,99.35198985507246,0.005562482072309098
data-WTG511,7,1456077600000,1456077600000_1456077000000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.5723333091787435,0.008156498147185904
data-WTG511,7,1456077600000,1456077600000_1456077000000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,96.15188830917874,0.001008253677535964
data-WTG511,7,1456077600000,1456077600000_1456077600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,68.09518405797101,0.0048420472300652
data-WTG511,7,1456077600000,1456077600000_1456077600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,99.35198985507246,0.005567750368484173
data-WTG511,7,1456077600000,1456077600000_1456077600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.5723333091787435,0.005622418117113905
data-WTG511,7,1456077600000,1456077600000_1456077600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,96.15188830917874,0.0013205625745843505
data-WTG511,7,1456077600000,1456077600000_1456077600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,68.0889749628529,0.004423718567291069
data-WTG511,7,1456077600000,1456077600000_1456077600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,99.34293068350668,0.004337372546110778
data-WTG511,7,1456077600000,1456077600000_1456077600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.571642844229816,0.0035326307103406692
data-WTG511,7,1456077600000,1456077600000_1456077600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,96.14312093115403,0.0006013461660692143
data-WTG511,7,1456099200000,1456099200000_1456091700000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,64.93396885586924,0.0006646768656198667
data-WTG511,7,1456099200000,1456099200000_1456091700000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,94.73972505200594,0.0007784441374281989
data-WTG511,7,1456099200000,1456099200000_1456091700000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.220799268945021,0.0027032601478181525
data-WTG511,7,1456099200000,1456099200000_1456091700000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,91.68818334621099,0.0003446669914168634
data-WTG511,7,1456099200000,1456099200000_1456096500000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,65.01443652173914,0.0029862573380610266
data-WTG511,7,1456099200000,1456099200000_1456096500000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,94.8571286956522,0.0017073456492276992
data-WTG511,7,1456099200000,1456099200000_1456096500000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.229747449275363,0.007029926930612214
data-WTG511,7,1456099200000,1456099200000_1456096500000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,91.80180544927538,0.003633264970474978
data-WTG511,7,1456099200000,1456099200000_1456097100000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,65.01443652173914,0.002334655094208376
data-WTG511,7,1456099200000,1456099200000_1456097100000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,94.8571286956522,0.0004957932576320919
data-WTG511,7,1456099200000,1456099200000_1456097100000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.229747449275363,0.011306864387751582
data-WTG511,7,1456099200000,1456099200000_1456097100000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,91.80180544927538,0.0011672031558547455
data-WTG511,7,1456099200000,1456099200000_1456098900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,64.93396885586924,0.0006731657058978857
data-WTG511,7,1456099200000,1456099200000_1456098900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,94.73972505200594,0.0006936331281352981
data-WTG511,7,1456099200000,1456099200000_1456098900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.220799268945021,0.002053364988866334
data-WTG511,7,1456099200000,1456099200000_1456098900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,91.68818334621099,0.001063727762505354
data-WTG511,7,1456120800000,1456120800000_1456119300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,62.9009847845468,0.0009176113280692089
data-WTG511,7,1456120800000,1456120800000_1456119300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,91.77356796433877,0.00040236265514477303
data-WTG511,7,1456120800000,1456120800000_1456119300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,6.994726996532936,0.0025152572003983515
data-WTG511,7,1456120800000,1456120800000_1456119300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,88.81756540069341,0.00015884199285302075
data-WTG511,7,1456120800000,1456120800000_1456120500000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,63.95268289855073,0.0012507824045352384
data-WTG511,7,1456120800000,1456120800000_1456120500000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,93.30801275362319,0.0009322911323832614
data-WTG511,7,1456120800000,1456120800000_1456120500000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.111678125603864,0.0016663022057942663
data-WTG511,7,1456120800000,1456120800000_1456120500000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,90.30258612560387,0.0009995503610340354
data-WTG511,7,1456142400000,1456142400000_1456140900000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,68.26567463768116,0.004218344843533012
data-WTG511,7,1456142400000,1456142400000_1456140900000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,99.6007384057971,0.0029930595170571755
data-WTG511,7,1456142400000,1456142400000_1456140900000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.591292234299517,0.00902877076987019
data-WTG511,7,1456142400000,1456142400000_1456140900000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,96.39262473429952,0.000939575220709308
data-WTG511,7,1456142400000,1456142400000_1456140900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,68.21515794947994,0.000680708779236162
data-WTG511,7,1456142400000,1456142400000_1456140900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,99.52703372956908,0.006257494346039231
data-WTG511,7,1456142400000,1456142400000_1456140900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.58567466815255,0.00353608722257528
data-WTG511,7,1456142400000,1456142400000_1456140900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,96.32129406636949,0.00046339401700343317
data-WTG511,7,1456142400000,1456142400000_1456142100000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,68.26567463768116,0.003976461544335588
data-WTG511,7,1456142400000,1456142400000_1456142100000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,99.6007384057971,0.005307728673049343
data-WTG511,7,1456142400000,1456142400000_1456142100000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.591292234299517,0.0010461426420991914
data-WTG511,7,1456142400000,1456142400000_1456142100000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,96.39262473429952,0.001002212350351594
data-WTG511,7,1456142400000,1456142400000_1456142100000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,68.21515794947994,0.0069851647844980155
data-WTG511,7,1456142400000,1456142400000_1456142100000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,99.52703372956908,0.005302370541051338
data-WTG511,7,1456142400000,1456142400000_1456142100000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.58567466815255,0.004986556282612481
data-WTG511,7,1456142400000,1456142400000_1456142100000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,96.32129406636949,0.0006029442787160466
data-WTG511,7,1456164000000,1456164000000_1456154100000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,66.20128962852898,0.00045451606711931317
data-WTG511,7,1456164000000,1456164000000_1456154100000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,96.58876683506686,0.0006383873172917439
data-WTG511,7,1456164000000,1456164000000_1456154100000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.361728108964834,0.0021851879836277165
data-WTG511,7,1456164000000,1456164000000_1456154100000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,93.47766797820704,0.00017814001228439797
data-WTG511,7,1456164000000,1456164000000_1456154400000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,66.98722956521739,0.0014615728462071512
data-WTG511,7,1456164000000,1456164000000_1456154400000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,97.73546608695652,0.001028529975047184
data-WTG511,7,1456164000000,1456164000000_1456154400000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.449126347826086,0.00239306476127486
data-WTG511,7,1456164000000,1456164000000_1456154400000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,94.58743234782608,0.004034000556035456
data-WTG511,7,1456164000000,1456164000000_1456164000000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,66.98722956521739,0.0108739367745879
data-WTG511,7,1456164000000,1456164000000_1456164000000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,97.73546608695652,0.001705384305246945
data-WTG511,7,1456164000000,1456164000000_1456164000000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.449126347826086,0.0018560898084890077
data-WTG511,7,1456164000000,1456164000000_1456164000000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,94.58743234782608,0.0015310519131887547
data-WTG511,7,1456164000000,1456164000000_1456164000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,66.20128962852898,0.010205660227816203
data-WTG511,7,1456164000000,1456164000000_1456164000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,96.58876683506686,0.0006153853691640959
data-WTG511,7,1456164000000,1456164000000_1456164000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.361728108964834,0.0038386215775718757
data-WTG511,7,1456164000000,1456164000000_1456164000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,93.47766797820704,0.00029804948452624795
data-WTG511,7,1456185600000,1456185600000_1456180800000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,52.25081260029718,0.00025344052697252135
data-WTG511,7,1456185600000,1456185600000_1456180800000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,76.23479215453195,0.00028474326909635827
data-WTG511,7,1456185600000,1456185600000_1456180800000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,5.810404570579495,0.0013778851651535355
data-WTG511,7,1456185600000,1456185600000_1456180800000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,73.7792894858841,0.0002552125798505841
data-WTG511,7,1456185600000,1456185600000_1456182600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,51.89093188405797,0.0005760130052252753
data-WTG511,7,1456185600000,1456185600000_1456182600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,75.70972028985507,0.0002918212990694805
data-WTG511,7,1456185600000,1456185600000_1456182600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,5.770385048309178,0.0015051566506917376
data-WTG511,7,1456185600000,1456185600000_1456182600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,73.27113004830917,6.663260385858996e-05
data-WTG511,7,1456185600000,1456185600000_1456185300000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,51.89093188405797,0.000270584825602012
data-WTG511,7,1456185600000,1456185600000_1456185300000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,75.70972028985507,0.0003239124907922884
data-WTG511,7,1456185600000,1456185600000_1456185300000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,5.770385048309178,0.003370951254630948
data-WTG511,7,1456185600000,1456185600000_1456185300000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,73.27113004830917,0.0009125419090309175
data-WTG511,7,1456185600000,1456185600000_1456185600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,52.25081260029718,0.004494615472764413
data-WTG511,7,1456185600000,1456185600000_1456185600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,76.23479215453195,0.00041569019429224936
data-WTG511,7,1456185600000,1456185600000_1456185600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,5.810404570579495,0.0011262243962307352
data-WTG511,7,1456185600000,1456185600000_1456185600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,73.7792894858841,0.00015630460629836157
data-WTG511,7,1456207200000,1456207200000_1456187400000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,68.53364144927536,0.0031634395300899417
data-WTG511,7,1456207200000,1456207200000_1456187400000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,99.99170637681159,0.005302050598312427
data-WTG511,7,1456207200000,1456207200000_1456187400000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.621090729468598,0.0008710778557823758
data-WTG511,7,1456207200000,1456207200000_1456187400000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,96.7709997294686,0.0006455049654505382
data-WTG511,7,1456207200000,1456207200000_1456206300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,68.65126444279346,0.005474523471336556
data-WTG511,7,1456207200000,1456207200000_1456206300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,100.1633202526003,0.005737878145343796
data-WTG511,7,1456207200000,1456207200000_1456206300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.634170663447251,0.002779745607744953
data-WTG511,7,1456207200000,1456207200000_1456206300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,96.93708596731055,0.0010709295255077692
data-WTG511,7,1456207200000,1456207200000_1456206900000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,68.53364144927536,0.007943445587330414
data-WTG511,7,1456207200000,1456207200000_1456206900000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,99.99170637681159,0.0063032922746315825
data-WTG511,7,1456207200000,1456207200000_1456206900000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.621090729468598,0.004147775206746526
data-WTG511,7,1456207200000,1456207200000_1456206900000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,96.7709997294686,0.0008843522428124978
data-WTG511,7,1456228800000,1456228800000_1456228800000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,68.34196,0.010277720503657498
data-WTG511,7,1456228800000,1456228800000_1456228800000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,99.71203999999999,0.006019736458612744
data-WTG511,7,1456228800000,1456228800000_1456228800000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.599775333333332,0.0039905477272841605
data-WTG511,7,1456228800000,1456228800000_1456228800000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,96.50034133333332,0.0004270089050750818
data-WTG511,7,1456228800000,1456228800000_1456228800000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,68.29353343239228,0.006628259094948332
data-WTG511,7,1456228800000,1456228800000_1456228800000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,99.64138484398217,0.006248098491737204
data-WTG511,7,1456228800000,1456228800000_1456228800000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.594390193164933,0.0030795805402849853
data-WTG511,7,1456228800000,1456228800000_1456228800000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,96.43196196136702,0.0004015604749114312
data-WTG511,7,1456250400000,1456250400000_1456250400000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,69.49586782608696,0.006994615230785351
data-WTG511,7,1456250400000,1456250400000_1456250400000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,101.39561043478261,0.00036970615715265913
data-WTG511,7,1456250400000,1456250400000_1456250400000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.728092405797101,0.010904475522847139
data-WTG511,7,1456250400000,1456250400000_1456250400000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,98.12968440579711,0.0010178318793497487
data-WTG511,7,1456250400000,1456250400000_1456250400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,69.53127872213969,0.0039959938181270815
data-WTG511,7,1456250400000,1456250400000_1456250400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,101.44727551263003,0.0007411341339931845
data-WTG511,7,1456250400000,1456250400000_1456250400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.732030174839029,0.0053693164863877225
data-WTG511,7,1456250400000,1456250400000_1456250400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,98.17968536503221,0.0009834781143563903
data-WTG511,7,1456272000000,1456272000000_1456270500000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,67.68032481426448,0.012598657518027514
data-WTG511,7,1456272000000,1456272000000_1456270500000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,98.74670341753342,0.0009607582904150645
data-WTG511,7,1456272000000,1456272000000_1456270500000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.526200054482416,0.00257608827200889
data-WTG511,7,1456272000000,1456272000000_1456270500000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,95.56609798910351,0.0003714866827493176
data-WTG511,7,1456272000000,1456272000000_1456270800000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,67.73070463768117,0.019087491371485552
data-WTG511,7,1456272000000,1456272000000_1456270800000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,98.8202084057971,0.0014883593454246367
data-WTG511,7,1456272000000,1456272000000_1456270800000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.531802400966184,0.013795863182681896
data-WTG511,7,1456272000000,1456272000000_1456270800000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,95.63723540096619,0.0006966262222373832
data-WTG511,7,1456272000000,1456272000000_1456271700000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,67.73070463768117,0.001406267799467835
data-WTG511,7,1456272000000,1456272000000_1456271700000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,98.8202084057971,0.0005435837751561725
data-WTG511,7,1456272000000,1456272000000_1456271700000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.531802400966184,0.0028458732163926686
data-WTG511,7,1456272000000,1456272000000_1456271700000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,95.63723540096619,0.0005666417770341653
data-WTG511,7,1456272000000,1456272000000_1456271700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,67.68032481426448,0.0008907747060813305
data-WTG511,7,1456272000000,1456272000000_1456271700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,98.74670341753342,0.0006255795498387139
data-WTG511,7,1456272000000,1456272000000_1456271700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.526200054482416,0.0036858385192214617
data-WTG511,7,1456272000000,1456272000000_1456271700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,95.56609798910351,0.000135027069791833
data-WTG511,7,1456293600000,1456293600000_1456293600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,71.43870898550723,0.012505424387193048
data-WTG511,7,1456293600000,1456293600000_1456293600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,104.23024753623187,0.0015841607022585042
data-WTG511,7,1456293600000,1456293600000_1456293600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.944140589371979,0.007517180509547419
data-WTG511,7,1456293600000,1456293600000_1456293600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,100.87301858937197,0.00058008031019547
data-WTG511,7,1456293600000,1456293600000_1456293600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,71.23015138187222,0.00845348127190173
data-WTG511,7,1456293600000,1456293600000_1456293600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,103.92595857355126,0.00061686096983837
data-WTG511,7,1456293600000,1456293600000_1456293600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.92094852798415,0.0040333010042647634
data-WTG511,7,1456293600000,1456293600000_1456293600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,100.57853069440317,0.00694007483105322
data-WTG511,7,1456315200000,1456315200000_1456310700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,62.37204136701338,0.0004089482604447805
data-WTG511,7,1456315200000,1456315200000_1456310700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,91.00183084695394,0.0008996241653829479
data-WTG511,7,1456315200000,1456315200000_1456310700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,6.935907332342744,0.002728038102422795
data-WTG511,7,1456315200000,1456315200000_1456310700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,88.07068573353146,0.00026054501286597087
data-WTG511,7,1456315200000,1456315200000_1456311600000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,63.32958115942029,0.0005066152812273338
data-WTG511,7,1456315200000,1456315200000_1456311600000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,92.39889710144926,0.0012182529578591398
data-WTG511,7,1456315200000,1456315200000_1456311600000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.042387850241545,0.00838441903556797
data-WTG511,7,1456315200000,1456315200000_1456311600000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,89.42275285024155,0.0005703019863181075
data-WTG511,7,1456315200000,1456315200000_1456314600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,63.32958115942029,0.0012394078921354617
data-WTG511,7,1456315200000,1456315200000_1456314600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFI,92.39889710144926,0.0003398872973464753
data-WTG511,7,1456315200000,1456315200000_1456314600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,FTF,7.042387850241545,0.004556267165670289
data-WTG511,7,1456315200000,1456315200000_1456314600000_21600_HPC.07.0AO10K.64.cms,Gen_DE_BRG,BSF2,89.42275285024155,0.0008245909502213257
data-WTG511,7,1456315200000,1456315200000_1456314600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,62.37204136701338,0.0016096210504597975
data-WTG511,7,1456315200000,1456315200000_1456314600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,91.00183084695394,0.00032550331112239677
data-WTG511,7,1456315200000,1456315200000_1456314600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,6.935907332342744,0.005398283171530695
data-WTG511,7,1456315200000,1456315200000_1456314600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,88.07068573353146,0.0004404993569154454
data-WTG511,7,1456336800000,1456336800000_1456326900000_21600_LPC.07.0AO10K.64.cms,Gen_DE_BRG,BPFO,48.50790724637682,0.000777681221526168
